@relation exemplo4_weka-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R28-34-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.Remove-R2_clustered

@attribute Instance_number numeric
@attribute year numeric
@attribute saturation numeric
@attribute tamura_contrast numeric
@attribute arousal numeric
@attribute pleasure numeric
@attribute dominance numeric
@attribute hue_m numeric
@attribute sat_m numeric
@attribute val_m numeric
@attribute black numeric
@attribute blue numeric
@attribute brown numeric
@attribute green numeric
@attribute gray numeric
@attribute orange numeric
@attribute pink numeric
@attribute purple numeric
@attribute red numeric
@attribute white numeric
@attribute yellow numeric
@attribute entropy_r numeric
@attribute entropy_g numeric
@attribute entropy_b numeric
@attribute count numeric
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4}

@data
14351,1996,149.78886,2.10829,68.49584,80.53569,100.34175,161.86346,53.51181,43.74401,0.50616,0.00032,0.12089,0.00009,0.25934,0.01424,0.07192,0.01211,0.00217,0.01114,0.00162,6.9796,6.66877,7.05104,164,cluster3
14352,1996,173.56551,1.4037,88.18136,73.70369,94.66364,163.69212,53.89012,44.63035,0.66477,0.00001,0.09971,0,0.17061,0.00851,0.02357,0.00059,0.02319,0.00738,0.00167,6.21733,6.85069,5.64705,29,cluster3
14353,1996,122.46184,1.12976,55.62611,66.67446,82.95151,163.0397,52.45898,44.92702,0.45462,0.00003,0.32186,0,0.21898,0.00022,0.00246,0.00044,0,0.00117,0.00021,6.89593,6.64772,6.48319,146,cluster4
14354,1996,67.44745,1.3401,20.10038,60.17387,71.51786,163.48991,53.48899,44.67643,0.48606,0.00011,0.06724,0.00009,0.42542,0.00298,0.01141,0.00231,0.00174,0.00124,0.0014,7.03476,7.13508,7.15197,123,cluster3
14355,1996,141.22154,1.6423,68.65407,66.85715,84.61002,162.96735,52.92797,45.02606,0.56838,0.00002,0.1187,0.00005,0.28611,0.00122,0.01175,0.00885,0.00234,0.00123,0.00135,6.76029,6.50939,6.90283,83,cluster3
14356,1996,136.93253,2.28287,52.01663,97.21738,117.71709,163.01836,53.10647,44.987,0.29413,0.00002,0.18652,0.00004,0.44071,0.0031,0.06976,0.00007,0.00188,0.00144,0.00232,7.5227,7.00972,6.69561,50,cluster2
14357,1996,116.62241,2.26488,36.29562,100.61725,119.88416,162.26567,52.37573,44.52008,0.27329,0,0.11936,0,0.44344,0.06404,0.09312,0.00113,0.00007,0.00366,0.0019,7.54978,7.49704,7.01514,33,cluster2
14358,1996,126.37249,1.41558,65.77231,50.17393,65.0808,163.93967,53.44125,45.12904,0.85389,0,0.00001,0,0.08771,0,0.02399,0,0,0.03439,0,5.17366,5.29659,5.46869,9,cluster0
14359,1996,86.90764,1.78782,30.47651,67.34862,80.93217,164.02097,54.32883,41.15934,0.54182,0,0.00338,0,0.36215,0.00007,0.04197,0.00048,0,0.05013,0,7.13951,7.14677,7.29602,166,cluster3
14360,1996,69.30681,2.22136,16.04998,72.08147,84.77791,162.23885,52.4774,44.74136,0.4919,0,0.00326,0,0.36851,0,0.04466,0.00007,0,0.0916,0,7.27484,7.1768,7.35119,123,cluster3
14361,1996,81.74174,1.45378,30.05501,60.25131,72.71355,163.28365,52.26066,44.79055,0.68685,0,0.0349,0,0.23248,0,0.04577,0,0,0,0,6.31665,6.29192,6.17617,39,cluster3
14362,1996,132.52757,1.9043,63.18082,65.51621,82.45768,161.36496,54.18817,43.89187,0.66018,0,0.16511,0,0.03941,0.10172,0.03263,0.00001,0,0.00067,0.00025,6.7038,6.52293,6.06204,63,cluster3
14363,2003,98.99708,1.95524,38.10931,69.16443,83.87132,164.05856,53.64333,45.11473,0.6402,0,0.072,0.00001,0.13507,0.09149,0.05672,0.0004,0.0002,0.00389,0.00001,7.22114,7.10024,6.85235,87,cluster3
14364,2003,64.13739,0.77982,28.03814,37.35721,46.12933,161.31059,52.27516,44.40519,0.86617,0.00001,0.01793,0,0.11072,0.00024,0.00336,0.00033,0,0.00123,0,6.20875,6.39816,6.42951,158,cluster0
14365,2003,59.84378,0.89968,23.80696,40.09635,48.81284,163.86015,53.97997,43.76024,0.82476,0,0.03909,0.00004,0.12832,0.00005,0.0041,0.00025,0,0.0034,0,6.45115,6.51988,6.46936,161,cluster0
14366,1996,41.69513,1.21583,1.31342,61.93268,71.45464,162.31538,54.27503,43.86694,0.30117,0,0.0648,0.00002,0.61847,0.00001,0.00669,0.00033,0,0.00851,0,6.59921,6.80218,6.90906,35,cluster2
14367,1996,92.74166,0.86494,46.45739,40.85299,52.20177,162.61858,52.2949,44.47329,0.89098,0,0.02718,0.00008,0.05426,0.00532,0.00604,0.00035,0,0.00366,0.01213,6.00886,6.04336,5.87793,88,cluster0
14368,1996,83.07984,0.61435,38.72584,43.03313,53.85255,164.86391,53.57583,45.03776,0.89257,0.00006,0.0231,0,0.07934,0.00001,0.00294,0.00032,0,0.00166,0,6.08808,6.13593,6.14003,129,cluster0
14369,1996,97.07962,0.70961,47.35685,45.5986,57.7658,162.35172,54.19983,43.83205,0.85611,0.00009,0.01379,0.00032,0.1183,0.00171,0.00564,0.00028,0,0.00244,0.0013,6.2188,6.3007,6.22347,96,cluster0
14370,1996,96.48855,1.50236,40.75061,59.38342,72.90316,163.90237,53.38989,44.93993,0.75214,0.00003,0.08896,0.00016,0.07075,0.01608,0.0261,0.00034,0,0.03645,0.009,6.73057,6.5831,6.45692,57,cluster0
14371,1996,155.08636,1.35703,75.82126,72.47088,91.87029,162.18716,52.41657,44.56485,0.55322,0,0.30149,0,0.14106,0.00399,0,0,0.00024,0,0,7.20672,6.84866,5.92776,33,cluster4
14372,1996,65.79936,1.23971,22.57093,52.11133,62.50936,162.44138,52.26467,44.48907,0.67274,0,0.07319,0.00008,0.24063,0.00009,0.00955,0.00007,0.00047,0.00316,0.00001,6.88018,6.76414,6.658,79,cluster3
14373,1996,82.69423,0.72209,39.52186,40.66152,51.21038,165.21718,54.68814,44.96434,0.81826,0,0.01035,0,0.10255,0,0.0016,0.06718,0,0.00006,0,6.16098,6.18241,6.60902,82,cluster0
14374,1996,79.92255,0.72244,32.99423,50.87946,62.24962,162.23825,52.47442,44.74487,0.85456,0,0.00959,0.00003,0.13334,0.00006,0.00166,0.00002,0,0.00074,0,5.79675,6.29514,6.27199,140,cluster0
14375,1996,182.57846,1.31179,96.11987,70.05361,91.34341,163.41701,53.02812,45.11744,0.7812,0.03227,0.00008,0.01368,0.13821,0,0.00032,0.00018,0,0.03407,0,4.94512,6.576,6.52168,140,cluster3
14376,1996,98.52692,1.43848,41.62032,60.61825,74.42162,161.8036,52.12074,44.24286,0.67194,0,0.02019,0.00019,0.2715,0.00008,0.02097,0.00011,0,0.01422,0.0008,6.73054,7.09433,7.05603,146,cluster3
14377,1996,105.08898,0.83894,51.39094,49.07794,62.22029,156.73273,51.06844,44.17565,0.81062,0,0.07304,0.00002,0.09946,0,0.00454,0,0,0.01233,0,6.41344,6.50005,6.30142,86,cluster0
14378,1996,94.70803,1.34202,38.33504,61.99042,75.63633,158.45023,55.55694,44.33134,0.64796,0,0.00897,0.00001,0.31235,0.00018,0.01145,0.00006,0,0.01886,0.00015,6.73719,7.11183,7.16313,142,cluster3
14379,1996,79.59581,0.88334,35.81047,44.10282,54.76012,165.04861,53.83861,45.05107,0.83485,0,0.06237,0.00005,0.08152,0.00306,0.00935,0.00003,0,0.00726,0.00153,6.4344,6.52576,6.30509,91,cluster0
14380,1996,97.23112,1.21811,41.83738,58.11952,71.56873,163.64381,53.50421,44.54977,0.70111,0,0.02942,0.00004,0.24467,0.00008,0.00907,0.0002,0,0.01496,0.00045,6.69293,6.96984,7.02677,148,cluster3
14381,1996,64.7543,1.70811,28.29545,37.74408,46.60338,164.94397,53.56437,44.84746,0.68847,0.04723,0.06132,0.00237,0.14314,0.0005,0.01538,0.00659,0.00101,0.02809,0.00589,3.63875,3.32574,3.8552,29,cluster0
14382,1996,127.10066,1.84432,64.06728,55.10166,70.56501,165.54842,50.84757,45.61947,0.74252,0,0.00568,0,0.03394,0.21786,0,0,0,0,0,3.66195,2.80837,2.21354,38,cluster0
14383,1996,51.48937,1.70995,21.01142,33.32352,40.70392,168.59666,56.39884,44.77956,0.78343,0.00682,0.02279,0.00055,0.12087,0.00411,0.01215,0.00905,0.00406,0.03608,0.00008,3.03561,3.07007,3.11963,71,cluster0
14384,1996,39.37455,5.26233,-16.07109,97.01761,109.91863,162.04999,52.34205,44.45791,0.46,0.00212,0.01582,0,0.03671,0.00568,0.01882,0.00079,0.00477,0.45529,0,3.26989,3.43797,3.43183,294,cluster3
14385,1996,15.34813,3.81656,-49.57312,134.21393,149.02209,162.77538,52.84132,45.05968,0.23154,0.00107,0.00645,0,0.02489,0.00451,0.015,0.00049,0.00361,0.71243,0.00001,2.4995,2.64356,2.67176,1,cluster1
14386,1996,23.4988,4.08523,-41.47565,128.86877,143.76784,162.54121,54.30009,43.90866,0.25295,0.00162,0.01346,0,0.03962,0.00923,0.02631,0.00109,0.00705,0.64866,0.00001,3.14095,3.36917,3.39918,1,cluster1
14387,1996,0,0.9437,-3.3864,7.53746,8.30213,166.55074,51.02704,45.7304,0.93797,0,0,0,0.05374,0,0.00828,0,0,0,0,1.18015,1.18015,1.18015,297,cluster0
14388,1996,88.4395,1.41516,-11.18574,162.4635,185.81538,163.37904,53.44149,45.04941,0.0179,0,0.04976,0,0.03128,0.04483,0.55392,0.00001,0.06234,0.23749,0.00248,4.40867,6.01369,6.38328,102,cluster1
14389,1996,79.14054,2.00326,-8.58086,142.20117,162.7751,163.35397,52.35757,44.77394,0.09986,0.00004,0.03053,0,0.23222,0.02504,0.20636,0.00013,0.00731,0.39341,0.00508,7.00193,6.88782,7.10498,195,cluster1
14390,1996,75.74738,1.64161,13.93816,86.80018,101.49014,161.88821,52.33542,44.48043,0.20369,0,0.07491,0,0.60898,0,0.00355,0.00177,0,0.1071,0,6.82272,6.53957,6.74477,105,cluster2
14391,1996,62.00988,2.51264,-3.46785,104.17414,119.55953,163.64005,52.9391,44.61614,0.1636,0.0054,0.04902,0.00089,0.48494,0.00176,0.01513,0.00185,0.00215,0.26748,0.00778,6.75702,6.6153,6.80569,1,cluster2
14392,1996,88.33771,2.51601,-3.10565,144.32047,165.82384,163.40891,52.6296,45.08755,0.06583,0,0.07889,0,0.04323,0.04988,0.19488,0.00003,0.12097,0.43248,0.0138,5.81826,6.2295,6.65164,202,cluster1
14393,1996,29.09964,1.39658,11.58932,19.46844,23.70399,161.76517,52.31013,44.43072,0.91008,0,0.00014,0,0.01567,0.00001,0.05869,0.00002,0,0.01377,0.00162,1.94109,1.77168,1.78851,92,cluster0
14394,1996,76.5214,1.81565,5.12379,107.62323,124.4858,163.59396,54.18348,43.69897,0.12565,0.01231,0.0031,0.04955,0.55101,0,0.25146,0.00168,0.00077,0.00429,0.00018,5.60551,5.50218,5.35782,32,cluster2
14395,1996,72.17838,2.55711,10.54853,88.79332,103.40824,162.625,52.74773,45.08031,0.28366,0.00714,0.12523,0.00006,0.2777,0.00035,0.30386,0.00121,0.00007,0.00011,0.0006,5.46414,5.26335,5.51808,20,cluster3
14396,1996,117.3471,0.93247,43.73365,85.18889,102.9469,161.35869,52.19809,44.3404,0.14368,0.00613,0.46275,0,0.35083,0,0.03386,0.00031,0,0.00189,0.00055,5.43341,5.34716,5.49997,19,cluster4
14397,1996,71.1898,2.84533,9.4494,89.70205,104.33236,163.18347,52.95275,45.12638,0.3008,0.00747,0.11792,0.00018,0.2283,0.00095,0.34374,0.00052,0.00007,0.00005,0,5.80824,5.57651,5.93995,25,cluster3
14398,1996,127.77222,1.58193,42.06179,105.12621,125.71668,162.10684,52.489,44.69918,0.13242,0.00605,0.13872,0.00165,0.58457,0.06308,0.03581,0.00063,0,0.00132,0.03575,6.66601,6.62674,6.15892,30,cluster2
14399,1996,109.53931,2.17674,29.46511,104.803,123.94433,161.93951,52.63155,44.66416,0.20955,0.00377,0.16687,0.12141,0.23862,0.0251,0.20783,0.00117,0,0.00205,0.02365,7.73145,7.6891,7.39901,150,cluster1
14400,1996,109.5662,1.73303,31.92263,99.37486,117.9676,162.73038,52.9974,45.02781,0.15305,0.00689,0.21203,0.03698,0.4494,0.00158,0.11932,0.00108,0,0.01877,0.0009,7.13433,7.07731,7.054,125,cluster2
14401,1996,84.46697,1.94432,16.68742,94.24404,110.36652,164.86031,53.42285,44.9445,0.14618,0.00221,0.26518,0.04517,0.3054,0.00006,0.22639,0.00068,0,0.00818,0.00055,6.52167,6.55087,6.362,17,cluster4
14402,1996,81.5424,3.13089,16.97384,89.0574,104.42652,165.24017,51.10896,45.76443,0.31941,0.00132,0.28438,0.00118,0.13518,0.00003,0.14543,0.00052,0,0.11149,0.00104,6.05709,6.15791,6.24425,62,cluster4
14403,1996,70.85667,2.81743,9.3422,89.42247,103.99854,162.18951,52.49793,44.76878,0.30121,0.00616,0.12545,0.00006,0.22644,0.00242,0.33632,0.00151,0.00012,0,0.00031,5.82914,5.58877,5.93156,14,cluster3
14404,1996,39.94224,1.72079,-13.45078,92.06834,104.51137,161.29053,52.19865,44.353,0.27218,0,0.1148,0,0.28292,0.00304,0.26403,0.00137,0.00006,0.0616,0,7.84208,7.81607,7.80658,343,cluster3
14405,1996,21.75994,1.84157,-34.04834,109.63226,122.44471,164.69427,53.66086,45.36929,0.22199,0,0.03261,0,0.21526,0,0.36747,0.00091,0,0.16176,0,7.7122,7.72997,7.75886,91,cluster1
14406,1996,78.4758,0.36741,39.24375,34.71885,44.33714,161.75578,52.33455,44.41708,0.91767,0,0.01593,0,0.05539,0.00493,0.00259,0.00167,0.00009,0.00173,0,6.04011,5.98759,6.09201,503,cluster0
14407,2002,93.16689,0.24874,50.57719,32.34456,42.8632,163.33963,52.49088,44.98795,0.95674,0,0.01681,0,0.0231,0.00001,0.00004,0.0033,0,0,0,5.5398,5.3737,5.52578,510,cluster0
14408,2002,74.5178,0.28652,36.65933,34.31468,43.58451,163.26112,53.2084,44.9507,0.9434,0,0.01346,0,0.03917,0.00317,0.0003,0.00037,0.00007,0.00005,0,5.72967,5.92638,5.96338,717,cluster0
14409,2002,96.2975,0.1923,52.34606,33.27701,44.13344,163.9877,53.238,44.98109,0.97611,0,0.00077,0,0.01891,0.00013,0.00142,0.00106,0,0.00159,0,5.25103,5.50182,5.65225,252,cluster0
14410,2002,81.60615,0.43786,38.45571,41.34209,51.87547,162.69659,53.07501,45.00327,0.8611,0,0.01677,0,0.119,0,0.00069,0.00222,0,0.00022,0,6.04815,6.17735,6.41847,432,cluster0
14411,2002,60.1677,0.98347,20.54057,47.87055,57.40088,167.31409,54.0193,43.92899,0.76201,0,0.0027,0,0.19978,0.00075,0.02714,0.00079,0.00001,0.00681,0,6.73901,6.8784,6.97723,128,cluster0
14412,2002,131.13812,0.38238,68.61686,51.25537,66.64215,162.88461,53.06751,44.99547,0.87956,0,0.10394,0.00003,0.01587,0.00003,0.00049,0,0,0.00007,0,6.56197,6.28035,5.70271,1520,cluster0
14413,2002,76.81839,2.30852,15.74374,84.44725,98.9817,162.24173,52.40281,44.53945,0.46184,0,0.06654,0,0.17142,0.00012,0.2179,0,0,0.08219,0,6.52708,6.55139,6.35862,33,cluster3
14414,2002,110.99505,0.41688,59.04474,41.22886,54.03372,163.93443,53.59766,45.08903,0.92211,0,0.04681,0,0.006,0.01455,0.00704,0.00001,0.00005,0.00332,0.00013,6.07085,5.80939,5.24372,258,cluster0
14415,2002,97.96561,0.2567,54.43666,31.21846,41.99563,163.46181,52.66299,44.64259,0.95101,0,0.03435,0,0.0135,0.00001,0.00002,0.00112,0,0,0,5.61279,4.90124,4.7641,758,cluster0
14416,2002,201.35287,0.19703,115.33662,56.48418,77.85578,162.50647,52.27698,44.46483,0.93437,0,0.0635,0,0.00021,0.00007,0.00051,0,0.00029,0.00105,0,6.38394,4.63628,4.11342,558,cluster0
14417,2002,78.51427,0.23226,44.02696,24.1322,32.67947,163.35477,53.19144,44.9574,0.98458,0,0.00001,0.00029,0.01504,0,0.00002,0,0,0.00006,0,3.07177,3.87753,3.55286,194,cluster0
14418,2002,116.69742,0.19902,65.12814,36.55832,49.33232,163.35402,53.10054,44.97679,0.97181,0,0.01589,0,0.01182,0.00017,0.00026,0,0,0.00004,0,5.39137,5.29578,5.194,627,cluster0
14419,2002,28.58685,1.36285,-21.8972,93.20531,104.88158,163.94508,53.21874,44.945,0.13396,0,0.07307,0,0.55372,0.00478,0.1132,0.00083,0.0001,0.12034,0,7.4727,7.49164,7.57117,154,cluster2
14420,2002,36.69488,0.95404,3.78016,48.66437,56.45184,162.63559,53.04079,45.04303,0.6423,0,0.03443,0,0.31969,0.00191,0.00088,0.00075,0.00004,0,0,7.01897,7.0008,7.06253,256,cluster3
14421,2002,76.71297,0.64553,28.6444,55.5689,67.16548,163.67651,52.90164,44.59275,0.62463,0,0.16045,0,0.20295,0.00003,0.00756,0.0008,0,0.00358,0,7.13352,7.03765,6.75271,857,cluster3
14422,2002,117.36075,0.89818,53.56295,63.33199,78.8737,162.14607,52.48902,44.72838,0.65321,0,0.23533,0,0.04774,0.01919,0.03646,0,0,0.00804,0.00004,7.28093,6.93628,6.55573,118,cluster3
14423,2002,71.95214,0.35786,32.38446,39.83884,49.46979,162.15233,52.40877,44.53838,0.87523,0,0.02128,0,0.08568,0.0001,0.00031,0.0174,0,0,0,6.20865,6.20814,6.56245,1006,cluster0
14424,2002,92.30686,0.87674,35.44023,64.69874,78.43288,163.30344,52.40778,44.65162,0.46997,0,0.2559,0,0.26253,0.00653,0.00465,0.00032,0.0001,0,0,7.52409,7.10706,6.78234,710,cluster3
14425,2002,90.56032,0.3777,45.05511,40.58117,51.73293,162.69467,52.74986,45.02387,0.89718,0,0.05936,0.00013,0.03577,0.00223,0.00335,0.00125,0.00007,0.00064,0.00003,6.33978,6.21773,6.14332,620,cluster0
14426,2002,97.93801,0.57373,47.71908,46.12757,58.41512,162.23183,52.50568,44.70196,0.82644,0,0.12871,0,0.02442,0.01705,0.00127,0.00003,0,0.00205,0.00001,6.66463,6.21728,5.94783,227,cluster0
14427,2002,165.13586,0.37872,88.07718,60.82342,79.82185,164.85419,53.58037,45.04514,0.80449,0,0.19064,0,0.0027,0.00211,0.00002,0,0.00004,0,0,7.04107,5.9226,5.26924,1085,cluster0
14428,2002,123.23598,0.68806,58.21736,62.111,77.98523,163.9803,53.39227,44.96712,0.67029,0,0.25009,0.00001,0.05225,0.02311,0.00216,0.00026,0.00074,0.00007,0.00101,7.24758,6.81399,6.14837,665,cluster3
14429,2002,85.71832,0.60048,37.35136,50.19656,61.94767,162.74129,53.08238,45.04838,0.76178,0,0.12885,0,0.08541,0.00241,0.01648,0.00181,0.00015,0.0031,0,6.98064,6.76502,6.62094,367,cluster0
14430,2002,148.31728,0.9981,72.52635,69.27551,87.82492,145.81064,54.0664,40.6572,0.61417,0,0.13571,0,0.24422,0.00048,0.00511,0.00018,0,0.00014,0,7.34851,6.68834,6.35669,188,cluster3
14431,2001,150.35115,0.76469,76.87233,62.76587,80.81287,162.30179,52.49519,44.74409,0.7038,0,0.12437,0,0.16859,0,0.00195,0.00065,0,0.00063,0,7.14167,6.39214,6.12889,165,cluster3
14432,2001,120.908,0.31563,66.69125,39.62862,53.04119,162.30426,52.38601,44.51145,0.92527,0,0.06391,0,0.00843,0.00188,0.00032,0.0001,0.00008,0,0,6.07024,5.48613,5.16026,428,cluster0
14433,2001,84.10945,0.25749,44.13259,32.6003,42.4413,162.67857,53.05182,45.02651,0.95899,0.00002,0.0029,0,0.03659,0.00001,0.00076,0.00028,0,0.00045,0,5.35206,5.56492,5.67254,552,cluster0
14434,2001,91.95918,0.38144,48.8469,34.31728,44.94223,163.4156,53.13428,44.79241,0.9161,0.00003,0.06303,0,0.00938,0.00083,0.0047,0.00005,0,0.00588,0,5.73687,5.50489,5.0863,297,cluster0
14435,2001,132.38332,0.46651,68.02298,54.51411,70.32822,161.81013,52.22987,43.25136,0.80748,0,0.15225,0,0.03414,0.00444,0.00107,0.00014,0.00016,0.00033,0,6.8622,6.45199,5.86948,628,cluster0
14436,2001,107.80081,0.1657,60.41944,33.20044,44.9427,164.17249,53.40149,44.8893,0.97896,0,0.01867,0,0.00147,0.00035,0.00024,0.00001,0,0.00031,0,5.24319,5.14917,4.63205,483,cluster0
14437,2001,56.262,0.44736,26.06428,29.50059,36.86391,162.96129,52.60605,45.21124,0.90565,0,0.01937,0,0.06867,0.00042,0.00429,0.00014,0,0.00145,0,5.85487,5.97106,5.88408,486,cluster0
14438,2001,97.03797,0.28993,48.67683,42.5958,54.45514,162.91179,53.28594,43.89978,0.90688,0,0.08633,0,0.00476,0.00102,0.00053,0,0,0.00047,0,6.28202,6.00321,5.37122,601,cluster0
14439,2001,91.58925,0.28982,46.21667,39.59623,50.72799,160.65863,51.74357,43.79,0.91114,0,0.04511,0,0.03934,0.00011,0.00114,0.00047,0.00216,0.00054,0,6.22812,5.83882,5.9673,324,cluster0
14440,2001,32.88909,0.71825,-4.98649,62.2574,71.12823,162.65759,53.05475,45.07559,0.30567,0,0.06794,0,0.61603,0.0002,0.00914,0.00026,0,0.00075,0,7.0974,7.17046,7.22849,570,cluster2
14441,2001,62.69617,0.9639,18.0295,57.3927,68.08546,159.79559,50.88081,44.21596,0.59446,0.00002,0.09323,0,0.29817,0.00024,0.01226,0.00104,0,0.00059,0,7.36083,7.26884,7.1653,703,cluster3
14442,2001,79.82626,0.44987,33.81954,48.89272,60.05384,164.46237,53.33307,45.02163,0.70862,0,0.00121,0,0.23501,0.0004,0.00194,0.05111,0,0.00169,0.00001,6.45087,6.64237,7.01847,135,cluster3
14443,2001,87.60644,0.48054,39.89674,47.46798,59.08894,164.96097,50.62529,45.19747,0.79585,0,0.14841,0,0.0531,0,0.00209,0,0,0.00055,0,6.83606,6.62297,6.15138,761,cluster0
14444,2001,101.32164,0.29494,56.71127,31.37585,42.42969,162.22119,52.49027,44.71644,0.95916,0,0.00445,0,0.03108,0,0.00498,0.0003,0,0.00002,0,4.91587,4.94487,4.80578,357,cluster0
14445,2001,100.35526,0.29458,50.89282,42.82343,54.96355,162.99377,52.44348,44.91237,0.92422,0,0.04652,0,0.02316,0.00152,0.003,0.00001,0,0.00158,0,5.96903,5.61988,5.72137,107,cluster0
14446,2001,81.49045,1.08263,-2.4797,132.27641,152.02605,162.65681,53.03984,45.05877,0.05341,0,0,0,0.7347,0,0.11558,0,0,0.09631,0,7.3252,7.38116,7.4713,713,cluster2
14447,2001,134.33566,1.23977,66.99665,59.83538,76.34098,163.28722,53.75563,44.61703,0.73729,0.00121,0.00004,0,0.09978,0,0.02276,0.10225,0,0.03667,0,6.71258,6.65891,7.27753,20,cluster3
14448,2001,96.62048,1.24398,29.94467,83.64055,99.63141,162.24158,52.3687,44.52025,0.26635,0.00149,0.00489,0,0.70288,0.00001,0.01921,0.00217,0,0.003,0,7.24823,7.40341,7.56327,129,cluster2
14449,2001,175.26572,0.73785,93.84909,63.73309,83.81361,161.48412,52.2857,44.43633,0.85293,0.00004,0.00055,0,0.13413,0.00027,0.00688,0.00157,0,0.0036,0.00003,5.53283,6.25795,6.52557,80,cluster3
14450,2001,93.17224,0.6099,43.02682,49.15854,61.38336,156.90404,51.30228,44.49913,0.82087,0.0006,0.00262,0,0.1414,0.00006,0.00296,0.02967,0,0.00178,0.00005,6.23498,6.47006,6.77199,135,cluster0
14451,2001,130.02016,0.83469,65.07843,57.39227,73.31479,163.46465,52.74669,44.69339,0.77035,0.00001,0.00079,0,0.20205,0,0.00384,0.02061,0,0.00234,0,6.35179,6.77052,7.16815,148,cluster3
14452,2001,159.42845,0.86197,78.04452,74.27637,94.19624,162.78841,53.15018,45.03541,0.67506,0.00001,0.00104,0,0.31499,0.00002,0.00382,0.00096,0,0.00408,0.00001,6.16732,7.13681,7.36285,177,cluster3
14453,2001,84.51857,0.94595,32.56211,58.99032,71.54035,163.49284,53.0997,44.71609,0.69125,0.00001,0.00195,0,0.29511,0.00006,0.00514,0.0025,0,0.00399,0,6.63556,6.94503,7.09571,95,cluster3
14454,2001,85.43571,1.48083,30.54219,64.91285,78.13496,164.88,53.93476,45.06739,0.59016,0.00001,0.03232,0,0.29235,0.00185,0.03654,0.00769,0,0.03908,0.00001,7.06825,7.19025,7.24137,72,cluster3
14455,2001,100.53272,0.9774,42.91355,60.85977,74.84345,162.73711,52.8455,45.05885,0.67937,0,0.01396,0.00002,0.28028,0,0.01611,0.00145,0,0.00817,0.00064,6.601,7.1466,7.25364,91,cluster3
14456,2001,118.19039,0.61602,59.01599,52.48507,66.99081,161.38744,52.15149,44.33448,0.8755,0,0.00124,0.00161,0.11917,0,0.00117,0.00035,0,0.00095,0,5.81102,6.54726,6.54438,123,cluster0
14457,2001,108.54678,1.38124,41.95329,75.46286,91.55056,164.75494,53.54313,44.82317,0.48103,0.01512,0.05698,0.00258,0.41209,0.00419,0.01855,0.00184,0.00123,0.0032,0.00317,7.32263,7.54,7.41658,114,cluster3
14458,2001,102.4081,0.44789,50.55904,46.75952,59.45841,161.34949,52.25254,44.43027,0.92778,0,0.00957,0,0.05437,0.00003,0.003,0.0009,0,0.00434,0,6.02975,6.23855,6.20696,493,cluster0
14459,2001,92.76069,0.90439,38.40045,58.8158,71.98838,162.98213,52.96058,45.06417,0.70075,0,0.02434,0,0.24705,0,0.00802,0.00598,0,0.01386,0,6.71438,7.01629,7.09153,166,cluster3
14460,2001,92.37475,0.91644,37.17677,60.93914,74.29715,162.49124,52.27034,44.44918,0.66749,0.00002,0.01999,0,0.28064,0,0.01495,0.00813,0,0.00878,0,6.69686,6.9716,7.04792,157,cluster3
14461,2001,92.95584,0.41392,47.54672,38.76152,49.91477,161.99744,52.2274,44.38584,0.95574,0,0.00672,0,0.03118,0.00005,0.00318,0.00127,0,0.00186,0,5.61048,5.98141,5.94616,143,cluster0
14462,2001,108.48002,0.6003,52.10398,52.76555,66.54543,162.85864,53.14296,45.04111,0.85492,0.00001,0.01849,0.00011,0.12191,0.00003,0.00212,0.00063,0,0.00173,0.00005,6.32006,6.63687,6.47807,276,cluster0
14463,2001,132.01003,0.70145,65.13081,60.3709,76.75018,162.65372,52.32605,44.49135,0.81022,0.00003,0.0179,0.0004,0.16642,0,0.00138,0.00223,0,0.00141,0,6.22806,6.81051,6.90742,269,cluster3
14464,2001,129.77147,2.26226,42.65855,106.90776,127.83427,162.26849,52.48365,44.76932,0.32847,0,0.0433,0,0.47603,0.00434,0.14306,0.00002,0,0.00352,0.00124,7.83845,7.88554,7.30895,58,cluster2
14465,1981,111.63399,1.88061,41.4237,81.44372,98.37798,162.06033,52.57262,44.69294,0.49377,0,0.01034,0.00015,0.37293,0.0002,0.10103,0.00001,0,0.02112,0.00045,7.47068,7.65213,7.64995,96,cluster3
14466,1981,128.74023,2.46778,42.91871,104.72461,125.34954,160.78175,54.64602,43.1355,0.35837,0,0.1334,0,0.19792,0.08636,0.16568,0,0,0.0442,0.01407,7.60095,7.87425,7.64573,89,cluster1
14467,1981,74.28554,2.19079,-4.10566,124.68835,143.10847,161.98965,52.47147,44.68761,0.10751,0.00103,0.08573,0,0.35161,0,0.16888,0.0042,0,0.28104,0,7.71738,7.72159,7.5173,34,cluster1
14468,1981,92.00865,2.02292,4.59554,132.88919,153.51804,164.51787,53.63076,45.09982,0.05965,0.00012,0.001,0,0.39598,0,0.1553,0.01893,0,0.36902,0,7.77389,7.66264,6.37513,9,cluster1
