@relation 'AT: exemplo4_weka-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R25-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute -0.355pleasure-0.355dominance-0.329entropy_g-0.326entropy_b-0.32entropy_r... numeric
@attribute 0.362mean-0.33solidity-0.329perimeter+0.297entropy_r-0.291avg_size... numeric
@attribute -0.464sat_m-0.439tamura_contrast-0.427black-0.29saturation-0.25arousal... numeric
@attribute -0.507arousal-0.418saturation+0.315white+0.276pink+0.239tamura_contrast... numeric
@attribute 0.327dominance+0.319pleasure-0.31black+0.305hue_m-0.277total_area... numeric
@attribute 0.624hue_m+0.584val_m-0.176white+0.164gray-0.144green... numeric
@attribute 0.497orange-0.38blue+0.376brown+0.335yellow-0.331green... numeric
@attribute -0.649purple+0.416green+0.359count+0.277brown-0.207yellow... numeric
@attribute 0.694year-0.38count-0.33total_area-0.312red-0.201yellow... numeric
@attribute '-0.56yellow-0.362green+0.35 brown+0.323white-0.3gray...' numeric
@attribute '0.77 red-0.337yellow-0.234blue+0.231green-0.228orange...' numeric
@attribute '0.697year+0.41 count+0.323total_area+0.211red+0.203purple...' numeric
@attribute -0.616circ-0.392solidity+0.309perimeter+0.284avg_size+0.238total_area... numeric
@attribute 0.657blue-0.464green-0.448purple+0.267red+0.151gray... numeric
@attribute -0.55pink+0.404gray+0.396orange-0.281count+0.244perc_area... numeric
@attribute 0.589orange-0.455yellow+0.358pink-0.356brown-0.25white... numeric
@attribute 0.454total_area+0.413brown+0.368pink+0.302mean-0.235perimeter... numeric
@attribute -0.486gray-0.425count+0.328white+0.314total_area+0.261mean... numeric
@attribute -0.629perc_area+0.382avg_size+0.329mean+0.309gray-0.184count... numeric
@attribute -0.414blue-0.352brown+0.332saturation+0.329arousal-0.307green... numeric

@data
-0.591483,-2.477369,0.031032,1.153333,0.389679,2.486341,-0.719789,-0.04964,-0.299647,-0.774058,0.53176,-1.120942,0.045594,0.353709,0.600186,-0.109143,0.307547,-1.170599,-0.370929,0.053251
2.104629,-1.355706,-1.586509,-2.76615,2.719619,1.195332,2.960476,3.157184,0.535456,2.954883,0.474096,-1.098316,-0.932519,-0.496967,0.739726,-2.502495,3.628925,-2.81252,1.956931,-1.077284
1.355344,-1.69648,0.05696,2.103597,0.950918,2.464489,-0.263702,0.071757,-0.780225,0.050922,0.36275,-0.348953,0.60152,-0.047421,1.058735,-0.776379,-0.377938,-0.012864,-0.292995,-0.170168
4.922795,-1.734782,0.265357,0.40211,0.631078,2.123454,0.208813,-0.366227,-0.626599,0.022045,0.059892,-0.29062,0.534448,-0.437683,0.225779,0.008636,0.449332,-0.167457,0.404583,-0.071961
2.783496,-3.518936,0.613867,0.182569,-0.602193,2.883127,-0.248473,0.483999,-0.368669,-1.172742,0.09536,-0.740126,-1.708655,-0.079046,0.569258,-0.077687,0.483048,-0.244584,0.651433,-0.346198
0.657791,-2.771104,0.403325,0.430467,-0.82401,3.37107,-0.827139,0.042391,-0.542343,-1.377408,0.287513,-0.784304,-1.475838,-0.050077,0.982281,-0.263277,0.230141,-0.438401,0.421693,-0.681937
1.201155,-2.912869,0.246933,-0.264879,-0.25981,2.813664,-1.191633,-1.96263,-0.982703,-0.104395,-0.031362,-0.280507,-0.958304,-1.40518,0.784389,-0.31709,0.38673,-0.661506,-0.254255,-1.04213
1.521255,-3.208905,-0.217767,-0.967175,0.108138,2.950301,-1.595526,-3.128785,-1.278378,0.56362,-0.316425,0.190585,-1.291537,-2.344933,0.700784,-0.301569,0.809046,-0.75501,-0.30776,-1.209528
1.1852,-2.931594,0.368701,-0.197554,-0.547537,3.161096,-1.004658,-1.315546,-0.811568,-0.514579,0.014764,-0.484586,-1.388896,-1.015858,0.693101,-0.261233,0.368534,-0.45321,-0.136566,-0.966168
-0.781336,-1.505114,-1.929461,1.336238,3.055855,1.348061,1.336885,-2.853352,-1.256316,-2.00312,-1.418677,0.013988,1.376422,-0.462599,-2.595629,-1.879501,1.377638,-0.752997,-0.866896,0.368414
-0.719356,-3.175261,0.783989,0.918069,-0.527921,3.502797,-1.346301,0.383302,-0.886708,-2.008307,0.55851,-0.936457,-1.299367,0.426183,2.222763,-0.379624,0.369096,-1.728539,0.3557,-0.441688
0.433958,-0.77065,0.425741,2.102657,0.653893,3.089865,-1.233552,-0.783632,-1.260593,-0.926223,0.671006,-0.50592,0.905093,0.029417,2.224508,-0.525985,0.159379,-1.710506,-0.280712,-0.674253
-0.045025,-1.711827,-0.501024,2.119067,2.090699,1.741909,-1.269793,-1.497872,-1.578736,1.643699,-0.464967,0.51708,-1.452827,-1.77963,1.22288,-1.235948,-0.140387,0.174629,-0.27698,-0.767047
0.154256,-1.853178,0.603496,1.459908,-0.011899,2.888598,-1.076154,0.042749,-0.937986,-1.507112,0.667853,-0.852529,0.127779,0.396704,2.072366,-0.402301,0.15498,-1.584702,0.243992,-0.419181
-0.3445,-0.479842,-0.377959,0.916871,0.619193,3.133063,-1.85454,-2.448198,-1.406194,-0.052972,0.194867,-0.139751,-0.240499,-1.29161,1.626889,-0.620826,0.173276,-1.176339,-0.664629,-1.088645
3.602514,-2.402373,1.277241,2.068381,1.050924,3.761735,-0.594351,0.697177,-1.323328,-1.428973,0.221294,-0.205933,-0.138792,0.409393,1.95877,-0.001145,0.363503,-2.510417,1.996512,-0.73773
1.759667,-3.999712,1.450666,4.694183,4.078104,-0.025104,0.328762,1.964389,-1.596535,2.220374,-0.836267,0.716701,-2.066107,-0.731738,1.4005,-1.605137,-0.518431,1.095195,1.223736,-0.195218
-0.366437,-1.150573,-0.648853,3.383309,3.635762,1.079366,0.233372,0.404548,-0.419157,1.721519,-0.180694,-0.60233,-0.020431,-0.533322,-1.16856,-0.259786,-0.524307,0.789617,0.640081,0.959103
-0.107998,-1.56355,-0.217081,3.742836,3.51137,1.006328,0.257902,0.812709,-0.584218,1.661981,-0.42477,-0.40092,-1.008906,-0.609453,-1.137804,-0.238766,-0.411057,0.975131,1.096558,0.597221
0.605342,-1.724019,-0.836503,2.779868,2.467954,1.166399,0.127973,0.158055,-0.886594,1.712787,0.30667,-0.252046,1.621404,-0.264934,0.637806,-1.256332,-0.853048,0.767344,-1.540944,1.145084
0.407401,-1.828258,-0.584233,2.631762,2.446723,0.901433,0.114119,0.157313,-0.826448,1.663216,0.243168,-0.353893,1.363896,-0.247479,0.60711,-1.221779,-0.916558,0.674223,-1.645598,1.223258
1.751585,-3.723324,0.796997,5.156691,4.554557,2.374213,0.433731,2.177211,-1.809079,2.334566,-0.838514,1.170113,-1.799669,-0.681022,0.977909,-1.554181,-0.969642,1.544268,0.890209,-0.292664
-0.750917,-4.411356,-0.279993,1.269707,4.027744,0.600341,-0.360117,1.873644,-0.75369,1.581202,-1.018603,-0.127448,-3.599374,-0.525304,0.555052,-1.213188,-0.998261,0.927977,1.494708,1.935608
-1.037133,-1.519143,-0.743263,1.83353,3.840612,0.852054,-0.37532,1.156028,-0.816259,1.53415,-0.559841,-0.230383,-1.659404,-0.449053,0.239894,-0.999451,-1.080224,1.266805,1.129794,1.413907
-0.838906,-1.317145,-0.969204,1.912813,3.734349,1.380101,0.283149,0.078558,0.337373,1.088962,-0.263274,-1.399176,-0.835808,-0.58738,-3.117904,1.287233,0.736464,-0.212791,1.606649,1.877164
-0.378095,-1.878068,-1.033692,1.950012,3.001629,1.149736,-0.204153,0.68759,-0.592835,1.45222,-0.208777,-0.425093,-0.683751,-0.46038,0.072416,-1.066224,-1.08475,1.112278,0.311677,1.12726
-0.438268,-1.872013,-1.080841,1.907238,2.92973,1.240846,-0.223437,0.686025,-0.570301,1.395972,-0.198212,-0.449886,-0.760169,-0.460193,0.040079,-1.047816,-1.059308,1.126534,0.314951,1.107895
-0.332815,-1.957227,-1.060368,1.89989,3.032338,1.187442,-0.212083,0.71479,-0.598564,1.435144,-0.2154,-0.413582,-0.712549,-0.458235,0.086326,-1.050091,-1.044395,1.07747,0.37188,1.16483
-0.257389,-2.004324,-0.89587,2.173612,3.316092,1.037488,-0.205957,0.878048,-0.675804,1.486319,-0.309382,-0.331315,-1.03259,-0.476175,0.193248,-1.062987,-0.941902,1.111489,0.598111,1.169828
1.878385,-4.16863,1.557189,5.030097,4.192815,0.16896,0.324043,2.054654,-1.669878,2.221859,-0.917748,0.83105,-2.155304,-0.702418,1.351029,-1.561218,-0.706427,1.247343,1.31836,-0.17466
1.472314,-3.637594,1.292553,4.980795,4.245753,0.245966,0.337889,1.790661,-1.465183,2.2423,-0.818458,0.612916,-1.793814,-0.693095,1.006831,-1.454813,-0.798858,1.346105,1.289163,-0.083189
-0.032016,-1.409531,-0.129242,3.193147,3.441255,1.053111,-0.286813,1.20342,-1.181958,1.49208,-0.501525,0.214181,-0.83971,-0.204613,0.815869,-1.179961,-1.277336,0.818099,1.265689,0.22491
0.460463,-1.321988,-1.236573,1.490601,1.622514,4.56719,0.218019,0.392198,-0.898452,0.261937,0.572522,-0.206913,1.167324,0.014576,0.738473,-0.951432,0.411368,-0.322669,-0.746688,0.125659
-0.021235,-1.851868,0.195796,3.40214,3.512727,0.508724,-0.098937,1.251966,-1.22304,1.879218,-0.570006,0.300998,-1.046841,-0.318941,0.967636,-1.388154,-1.290911,1.248508,0.803892,0.170456
-1.293991,-1.616552,-1.588634,0.257018,2.981561,2.781505,-1.973087,1.56404,-1.159198,-1.312554,1.021198,-0.143566,1.317575,-0.875226,1.481773,-0.398151,0.122718,-0.744418,0.120507,0.832474
-0.966724,-1.448782,-1.553395,0.001648,2.213718,1.94851,-2.010906,0.345378,-1.118752,-0.151051,-0.107752,-0.566291,0.958887,1.803967,1.698578,-0.114197,0.353557,-0.735458,0.13672,0.717024
0.225405,-1.270372,0.158359,3.12745,2.098122,2.242214,-0.308639,0.740245,-1.070452,0.468149,-0.069905,-0.116487,-0.497705,-0.089155,0.920961,-0.884296,-0.715263,0.466886,0.701356,-0.258496
-1.136511,-1.327178,-1.275923,-0.025547,2.372122,2.059973,-1.445831,0.404447,-1.203604,-0.661223,0.469661,-0.445008,0.99743,0.463561,2.341541,-0.429731,0.097343,-1.848629,1.026065,2.029868
0.330095,-5.901961,-1.782934,-4.891624,2.925922,1.743849,-4.235951,-8.770107,-3.385137,4.004793,-1.800364,2.832875,-2.221058,-6.956149,1.621505,-0.264069,3.098384,-2.501865,0.67362,-1.343054
-0.221754,-2.27984,0.0656,2.839466,2.165744,1.547238,-0.261265,0.594031,-1.232807,0.821412,0.061129,0.037824,0.433832,-0.066246,1.429418,-1.266401,-0.585706,0.354106,-0.413488,0.591939
-0.772998,-2.045799,0.353349,2.515437,1.516204,1.790866,-0.536934,0.567075,-1.066607,0.23378,0.169933,-0.285445,-0.421928,-0.015717,1.467989,-1.037164,-0.193556,0.522959,-0.543892,0.247747
1.916489,-3.91788,1.551418,4.926396,4.520776,-0.219945,0.330387,1.809708,-1.604369,2.401894,-0.824554,0.848276,-1.337138,-0.504687,1.490648,-1.517202,-0.684299,1.071032,1.196968,-0.183373
4.660921,-1.912128,0.538516,0.500589,0.440066,2.146307,1.024897,-0.007921,-0.588386,-0.457977,-0.283199,-0.465455,0.247052,-0.11305,-0.338832,-0.34361,0.102152,0.000588,-0.088085,-0.292797
3.5333,-2.076263,0.187502,0.379912,0.467393,2.511919,0.051285,-0.043879,-0.476541,-0.204345,0.086549,-0.676985,0.329571,0.12342,0.181565,-0.14736,0.012257,-0.00117,-0.260592,-0.083896
1.831395,-1.616408,-0.248355,2.167321,1.275584,1.593111,-0.32009,0.072845,-0.606501,0.829033,-0.033832,-0.560535,0.711778,0.568739,0.246727,-0.649614,-0.457365,0.932726,-1.056367,-0.639346
1.13196,-2.340912,-0.705276,1.283151,1.421345,1.980286,-0.792091,0.410132,-0.619742,0.555158,-0.209245,-0.476625,-0.581207,0.296923,0.335054,-0.710489,-0.427958,0.992181,-0.803767,-0.397076
-0.959844,-5.275055,-0.314987,-0.760131,0.29402,2.654988,-0.91029,0.581454,-0.389914,-1.025397,0.153722,-1.07502,-1.242196,0.363294,1.266601,-0.50254,-0.653752,-2.49414,-0.530854,1.503498
3.43234,-1.248143,-1.163432,-0.81207,1.676913,1.530473,1.192548,-0.065446,-0.790669,-0.947801,-0.889568,-0.274431,0.201108,-0.112445,-0.409483,-0.332909,0.030628,0.081921,0.632629,0.724389
-0.316088,-4.439793,-0.553336,1.156397,1.284301,1.528657,0.83288,0.906094,-0.735505,-0.370763,-0.895185,-0.303688,-2.662021,-0.28107,0.53195,-1.641337,-0.173588,0.818055,-0.547663,0.149322
0.348187,-1.768908,-3.477408,-2.837969,4.938688,-0.081059,-4.561287,3.570861,-0.482855,-1.838161,0.471509,-0.399945,1.785203,-0.814528,-1.479892,0.816531,0.294354,1.69451,-0.618135,-1.9087
0.755286,-1.480927,-0.082132,0.607686,0.122972,2.828689,-0.472236,0.177676,-0.512919,-0.777195,0.590915,-0.980999,-0.222627,0.174597,1.151671,-0.570914,0.259512,-0.645515,-0.815784,0.034279
0.107265,-0.933457,-2.102252,-1.401209,1.266568,2.112489,0.718682,0.885119,0.010099,0.581176,0.084522,-1.160833,-0.693934,-0.106484,0.683274,-0.516546,0.577664,-0.053155,-0.356276,0.305321
4.21513,-2.316214,0.265797,0.773308,0.947423,1.761986,1.145695,-0.571252,-0.579682,-0.251821,-0.035846,-0.486537,2.277349,-0.019014,-0.214495,-0.762293,-0.396978,-0.755556,-0.435396,-0.206225
0.330707,-2.008696,-0.963011,0.668276,1.871714,1.759132,-1.855389,0.612341,-0.658786,0.048207,-0.805794,-0.884577,-1.039838,2.291506,0.328872,0.22073,0.142453,0.121377,0.484668,-1.094642
6.106348,-2.701509,1.421876,0.945911,0.344349,1.795463,0.784026,0.104508,-0.646051,-0.012141,-0.006888,-0.412599,0.669377,-0.157979,0.06273,0.11718,0.288485,-0.532312,-0.102656,-0.165973
-0.013358,-1.332496,-1.347066,1.065646,1.951741,1.89912,-1.062103,0.576683,-0.625272,0.339557,-0.309388,-0.818948,-0.484936,1.574852,0.509341,-0.133844,-0.065702,0.023625,0.514525,-0.930523
0.184959,-1.916719,-0.518435,1.416177,1.36573,2.165078,-1.38507,0.604307,-0.756659,-0.244086,-0.432786,-0.890326,-1.312956,1.455701,0.495231,-0.047829,-0.063969,0.001506,0.562019,-0.956853
-0.855871,-0.974635,-3.761299,1.100001,4.617038,0.08697,6.282342,0.096293,-0.888723,-0.456186,-2.380993,-0.951636,0.180027,-1.642759,3.80535,7.184375,-2.287422,0.690837,-0.214577,-1.666203
0.72346,0.461862,-2.249226,-0.755553,1.848624,1.490042,0.424266,-0.291294,-0.834729,0.094956,0.69082,-0.62787,0.799202,0.207751,-0.165387,0.223562,-1.331486,-0.085046,0.280826,1.172971
3.50995,-1.66449,-0.747206,-0.303226,1.185721,2.049407,-0.78854,-1.969544,-1.058414,0.801163,-0.316125,-0.125496,-0.120455,-1.16064,-0.063644,0.174811,0.893565,-0.237396,0.035686,-0.410593
-0.083677,-2.195936,-2.663863,-2.352091,3.878219,0.433682,-3.664819,1.563591,-0.895447,-1.574488,1.542522,0.015223,2.383873,-4.057883,-0.545717,0.004221,0.269493,0.428292,-1.919975,-0.852845
0.680503,-2.401302,-1.698414,1.4425,2.887726,1.648879,-1.428694,-0.310568,0.377536,0.946194,-0.816661,-1.174447,0.339109,2.603122,-2.552819,1.942018,2.139813,-0.045443,-0.46733,-0.459695
-0.914616,-0.663326,-2.068352,-0.995537,3.136614,1.573597,-1.986455,0.498338,-0.519785,-0.656661,-0.135291,-0.531361,-0.009791,1.224251,1.431976,-0.012041,-0.702458,-1.901519,2.352915,1.435669
3.189661,-4.199366,0.944576,1.233627,-0.349419,2.442347,0.755629,-0.293813,0.393554,-0.094074,0.263143,-0.887468,0.211649,-0.112558,-1.091274,0.289858,0.11231,-0.978116,-1.512764,0.102953
0.823964,-1.578183,-1.058531,1.461351,1.4199,1.620794,-0.460578,-0.888698,0.300141,0.678278,0.221377,-1.053369,1.091068,1.130842,-1.87714,0.958027,0.855771,-0.060779,-1.572984,-0.099237
-0.136614,-1.603847,-2.330713,-0.474678,2.505014,1.198803,-2.17855,-0.248801,0.206878,0.459982,-0.417255,-1.083757,0.597174,2.294246,-1.389217,1.073032,0.838432,0.26936,-0.888805,-0.397012
0.577216,-2.000711,-0.111358,3.490119,1.374233,1.92019,0.664005,-0.863505,0.462465,0.365095,0.968399,-1.166275,1.301691,-0.12148,-2.375066,1.239678,1.696393,-0.785336,-1.582555,0.525039
5.875799,-2.428209,1.122895,0.903196,0.08161,2.197322,0.596276,0.364158,-0.444157,-0.431226,-0.035583,-0.044832,-0.305552,-0.224076,-0.20613,0.527085,1.043533,-0.268672,0.497165,-0.349756
0.524763,0.460539,-1.314168,0.95703,0.586723,2.548397,0.34849,-0.205574,0.173987,0.235113,0.132331,-0.719839,-0.174103,-0.358904,-0.614115,-0.067748,-0.573745,1.112312,-0.158998,-0.306085
-0.28444,-3.030824,-0.163831,0.874008,-0.098835,2.73341,-0.297918,0.023526,0.288056,-0.677856,0.255106,-1.020998,-1.433495,0.106963,-0.670331,0.115226,0.165491,-0.246013,-0.443221,0.084789
-0.361485,-1.193772,-0.546185,2.79342,1.632598,2.500398,0.279268,-0.325666,0.441285,0.204538,0.498031,-1.079297,0.059439,-0.243533,-1.956459,0.861696,1.261971,-0.075414,-0.594898,0.68222
-3.192768,-2.76707,0.523829,1.746911,-0.344563,3.360079,-0.286744,-0.076518,0.556717,-0.827179,0.568027,-1.54767,-1.427712,0.140729,-0.868993,0.183422,0.360222,-1.068639,-1.251777,-0.312528
-0.268978,1.104245,-0.517826,1.900196,0.722548,2.751229,-0.279567,-0.328033,-0.465507,-0.171559,0.680469,-1.057153,1.134818,0.112564,0.380786,-0.498999,-0.398041,-0.732945,0.140558,-0.71756
-0.702863,0.44809,-1.079441,1.062496,1.269448,2.249346,-0.783946,0.290244,-0.603226,-0.154756,0.016122,-0.726662,-0.506053,0.050601,0.338022,-0.571318,-1.431892,0.256299,0.838509,0.355446
-0.141964,-3.454202,0.178198,1.403304,2.71614,1.372184,-0.831339,1.154955,-1.002738,0.305972,-0.168598,-0.190856,-1.383515,-0.121962,1.914909,-1.148096,-0.610056,-0.223147,1.466099,0.763698
0.660911,-0.384283,-0.459684,0.722087,0.814039,2.86479,-0.042739,0.124565,-0.353534,-0.081068,0.357629,-0.953094,0.403173,0.080551,0.433323,-0.687143,-0.648287,-0.651853,0.05412,-0.276628
0.70987,-0.164682,-0.464722,0.727433,0.736023,2.483003,-0.038014,0.090069,-0.373104,-0.049162,0.410257,-0.972914,0.590267,0.102937,0.499187,-0.694775,-0.608165,-0.661073,0.05288,-0.250715
-0.44212,1.005803,-1.293769,0.954069,1.619468,2.619643,-0.715748,0.002066,-0.619553,-0.083886,0.547302,-0.848907,1.37038,0.278142,1.219758,-0.93686,-1.140926,-1.076086,1.021777,0.069624
0.120896,0.669513,-0.663966,1.455338,1.132563,2.489938,-0.166996,0.031503,-0.526877,0.222809,0.489794,-0.82493,0.997196,0.047724,0.686648,-0.931739,-0.778828,-0.14813,0.078768,-0.437411
-1.085994,-1.232343,-0.415861,2.12683,0.609809,2.438517,-0.309313,1.062962,-0.679468,0.327283,-0.092481,-0.525045,-2.282807,-0.151167,0.48877,-1.1587,-0.695402,0.866043,-0.324428,-0.328823
-1.333084,0.160108,-0.755373,1.184904,0.715563,3.128485,-1.023072,0.086882,-0.628424,-0.939611,0.715393,-1.060943,0.518222,0.414266,1.606579,-0.807746,-0.645364,-1.326163,0.590667,-0.332551
-0.660619,-1.952369,0.04709,1.916128,1.679708,2.56573,-0.643048,0.470168,-0.865676,0.020567,0.242701,-0.475656,-0.043791,0.063836,1.38607,-0.953958,-0.822976,-0.23952,0.536332,0.00002
-1.884987,1.115541,-1.020111,1.784333,0.989682,2.619307,0.305426,0.166449,1.054333,0.507894,0.44132,0.674392,0.350115,0.053725,-0.779053,0.04084,0.578586,0.003627,-0.399694,-0.07049
-2.041377,1.10312,-1.044251,1.766174,1.063476,2.607446,0.263087,0.442589,0.857447,0.545461,0.396297,0.849576,0.300987,0.118322,-0.234164,-0.204727,0.379304,-0.09006,-0.339796,-0.16143
-2.328654,0.655685,-0.738657,2.592793,1.309709,2.345289,0.237269,0.136639,1.014533,0.620317,0.454851,0.707685,0.39684,0.041224,-0.856711,0.131045,0.745502,0.236943,-0.567793,0.160421
-1.786502,0.096475,-0.5667,3.188422,1.460341,2.146105,0.065593,-0.228181,0.688468,0.869234,0.393636,1.112834,0.846195,-0.104033,-0.725667,0.156936,0.688857,0.966897,-1.276644,0.680318
-1.192106,1.687053,-1.280885,0.485458,0.834598,2.330465,0.448259,0.706085,0.98669,0.671398,0.267969,0.811522,0.068636,0.090786,-0.411787,-0.409027,-0.02541,-0.271231,0.054516,-0.370463
0.201836,0.378994,-1.405247,-0.280815,1.261298,2.065085,0.741258,0.155365,1.016968,0.951792,0.475822,0.896966,1.607687,0.068639,0.247508,-0.458891,0.374034,0.444164,-0.933671,0.899704
-2.482602,0.731918,-1.261704,0.976341,1.316584,2.054913,0.639926,0.568161,1.110215,0.687355,0.411959,0.599119,-0.108456,0.018961,0.124105,-0.245993,0.63598,0.284963,-0.311288,-0.024178
-2.926371,-5.286201,0.302881,-2.816332,-1.936638,3.536517,0.723021,0.517368,1.433351,0.534685,0.126282,0.607085,0.004779,0.236218,-0.560114,-0.843779,-1.122423,-0.358221,-0.977688,0.216969
0.587223,1.286554,-1.096131,-0.05612,0.877402,1.930499,0.552621,0.061695,1.083034,0.79124,0.493945,0.785728,1.541988,0.121562,-0.032878,-0.601111,-0.023706,0.348383,-0.475862,0.291883
-2.331096,0.569725,-0.909748,2.880421,2.281294,2.051254,0.903611,0.095947,1.500834,0.891008,0.26443,0.330466,0.28862,-0.223773,-2.22118,1.185527,1.312038,-0.266377,0.028287,0.185357
-2.108923,1.057638,-0.74941,2.297889,1.404888,2.124542,0.426605,0.252159,1.113298,0.605657,0.289698,0.61329,0.10684,-0.010289,-1.044459,0.322874,0.517406,0.040159,-0.126486,-0.154024
-2.041311,0.10046,-1.497427,3.050792,2.280862,4.461288,0.582726,0.511381,0.932845,0.919827,0.419667,1.104196,0.354319,-0.057676,-1.13403,0.203022,0.819817,0.49904,-0.505462,0.111536
-2.178734,0.598234,-0.682662,2.771717,1.723347,2.620679,0.459499,0.231228,1.037506,0.733114,0.341571,0.758136,0.218495,-0.031579,-0.984049,0.265776,0.637878,0.44843,-0.436199,0.004479
-2.10715,0.827144,-0.94113,2.295438,1.431361,2.339051,0.464838,0.22643,1.184962,0.582169,0.351033,0.574077,0.054852,-0.020289,-0.994598,0.281868,0.512014,0.142847,-0.076738,-0.164575
-2.289927,0.600836,-0.877267,2.398447,1.353038,2.271534,0.410271,0.259619,1.015437,0.810984,0.432684,0.747721,0.397146,0.00942,-0.502551,-0.131447,0.637385,0.509393,-0.670598,0.10046
-2.667139,-0.463845,-0.858646,0.419879,0.193533,2.924719,0.195502,0.383105,1.240429,0.319627,0.632144,0.47582,-0.033171,0.195645,0.07346,-0.693781,0.651271,0.224251,-0.766927,0.087268
-2.85802,-0.383898,-0.705398,0.606232,0.307737,2.680316,0.119815,0.33983,1.213832,0.272246,0.614315,0.454143,-0.052821,0.19894,0.091571,-0.607926,0.659013,0.191603,-0.669281,0.10949
0.017824,-0.235884,-1.202054,-0.420816,0.832467,2.193294,0.656151,0.090975,1.135955,0.884711,0.524952,0.779299,1.566025,0.115516,0.17166,-0.658793,0.213744,0.108032,-1.079417,0.770292
-2.298997,0.533835,-0.99952,1.424296,1.621734,2.713929,0.664187,0.268846,1.36546,0.771917,0.534706,0.42178,0.34107,0.007382,-0.991813,0.112536,1.327249,0.09961,-0.593131,0.338828
-0.933428,0.821373,-1.251362,-0.228364,0.198805,2.808957,-0.694831,0.24151,0.443205,-0.412731,0.036599,1.267433,-0.118878,0.256619,0.094354,0.130837,-0.332623,0.431655,0.452684,0.940808
0.222747,0.961465,-1.369139,-0.022584,0.853134,2.418883,-0.026168,0.047403,1.015044,0.283729,0.042323,0.959526,0.134484,-0.061634,-0.856197,0.051214,-0.546622,0.835352,0.369794,0.521626
-0.475043,0.37177,-0.827437,0.698175,0.50512,2.494142,-0.22109,-0.062959,0.86009,-0.028376,0.17321,0.976831,0.147117,0.059881,-0.384199,0.087574,-0.085024,1.28139,0.178943,0.659401
1.776745,-0.160111,-0.76384,0.047056,0.70781,2.298863,0.171022,-0.075604,1.071137,0.056857,0.188049,0.901558,0.559657,0.007236,-0.473182,0.125796,-0.065304,0.710592,0.336792,0.633699
0.370009,0.951676,-1.190483,-0.271531,0.680132,2.318408,-0.147519,-0.043707,1.017744,0.05718,0.002162,0.901754,-0.070777,-0.055724,-0.793061,0.150845,-0.562528,0.76695,0.467825,0.508108
-0.921252,0.484914,-0.515637,0.098181,-0.312685,3.282733,-0.245068,0.297382,0.041609,-0.276571,0.552503,1.517078,1.383892,0.474298,1.466049,-0.366433,1.066749,0.510774,-0.128991,0.690698
-0.775333,1.292432,-0.624548,0.367483,-0.026981,2.881156,-0.143985,0.202587,0.008699,0.034538,0.529113,1.562407,1.940491,0.469932,1.195752,-0.350351,0.690959,0.436835,-0.363449,0.706315
-1.367829,0.831201,-0.302536,0.724494,-0.396411,2.799713,-0.274317,0.261931,0.369374,-0.422918,0.335804,1.169936,0.260137,0.331428,0.405453,0.082609,0.741281,0.48904,-0.076409,0.265499
-1.347115,0.616407,-0.564693,0.872108,-0.393687,3.241399,-0.365354,0.263319,0.292406,-0.486776,0.390192,1.282672,0.357043,0.351336,0.637691,-0.014234,0.74078,0.651596,-0.019105,0.340435
-1.984552,0.203535,-0.493918,1.442811,0.432128,2.767119,-0.310285,0.073373,0.538339,-0.115513,0.168229,1.152502,-0.102722,0.089998,-0.467093,0.496261,0.833233,0.987918,-0.007183,0.791266
2.449931,-0.696252,0.032802,0.50168,0.498118,2.237864,0.030648,-0.039214,0.573779,-0.308494,0.367961,1.200423,1.303578,0.208147,0.775515,-0.021949,0.349445,0.026602,0.485768,0.338281
0.9156,1.036005,-0.947194,-0.322902,0.50094,2.77178,0.792174,0.593115,1.232961,0.649329,0.247353,0.775112,0.064559,-0.002265,-0.408773,-0.663581,-0.129698,0.342976,0.165748,-0.640784
-0.855056,0.739171,-0.64163,0.251885,-0.397119,2.977655,-0.204888,0.253168,0.065059,-0.185353,0.56744,1.491813,1.503623,0.44988,1.379223,-0.374008,1.025993,0.514049,-0.131774,0.644003
-0.888697,1.287842,-0.656647,0.325555,-0.141802,2.836916,-0.165526,0.654896,-0.035726,0.043851,0.159569,1.6947,0.650496,0.335,0.387206,-0.032484,0.335425,0.143305,-0.240566,0.439156
-0.263449,-1.369341,0.407045,4.548245,4.060278,0.607683,0.127267,1.095842,0.112376,2.259555,-0.488086,1.544434,-0.526336,-0.206794,0.599952,-1.377149,-1.41441,1.969713,1.093401,-0.322977
-2.023229,-0.339949,-0.270194,2.80352,1.275463,2.57766,-0.420758,0.011112,0.917955,-0.270618,0.289844,0.167293,-0.913717,0.011535,-0.764978,0.329848,0.276202,0.350535,0.434988,-0.027167
-1.795393,0.030413,-0.904122,2.306766,2.420673,2.000788,-0.882969,0.127432,0.671623,0.404189,-0.055879,0.436543,-0.018002,0.74303,-0.396327,0.16012,-0.254487,0.414718,0.565724,0.068807
